[0.85, 34, 40, 40, 40, 40, 40, 40, 39, 15, 0, 20, 20, 20, 10, 0, 0, 10, 20, 20, 20]
[1.07, 34, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 20, 8, 0, 2, 20, 20, 20, 3]
[0.88, 34, 40, 40, 40, 40, 40, 40, 32, 21, 0, 20, 20, 20, 12, 0, 0, 12, 20, 20, 20]
[1.07, 34, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 20, 8, 0, 2, 20, 20, 20, 3]
[0.85, 34, 40, 40, 40, 40, 40, 40, 30, 15, 0, 20, 20, 20, 10, 0, 0, 10, 20, 20, 20]
[1.1, 34, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 20, 6, 0, 6, 20, 20, 17, 0]
[0.83, 34, 40, 40, 40, 40, 40, 38, 30, 6, 0, 20, 20, 20, 8, 0, 0, 14, 20, 20, 20]
[1.13, 28, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 20, 4, 0, 8, 20, 20, 13, 0]
[0.81, 34, 40, 40, 40, 40, 40, 36, 30, 0, 0, 20, 20, 20, 12, 0, 0, 12, 20, 20, 20]
[1.17, 28, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 20, 2, 0, 12, 20, 20, 7, 0]
[0.78, 34, 40, 40, 40, 40, 40, 35, 24, 0, 0, 20, 20, 20, 10, 0, 0, 10, 20, 20, 20]
[1.13, 34, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 20, 4, 0, 8, 20, 20, 13, 0]
[0.78, 34, 40, 40, 40, 40, 40, 35, 24, 0, 0, 20, 20, 20, 16, 0, 0, 10, 20, 20, 20]
[1.17, 34, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 20, 2, 0, 12, 20, 20, 7, 0]
[0.78, 34, 40, 40, 40, 40, 40, 35, 24, 0, 0, 20, 20, 20, 10, 0, 0, 10, 20, 20, 20]
[1.2, 34, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 20, 0, 0, 14, 20, 20, 3, 0]
[0.76, 34, 40, 40, 40, 40, 40, 33, 18, 0, 0, 20, 20, 20, 8, 0, 0, 14, 20, 20, 20]
[1.23, 34, 40, 40, 40, 40, 40, 40, 40, 40, 40, 15, 20, 20, 0, 0, 18, 20, 18, 1, 0]
[0.74, 34, 40, 40, 40, 40, 40, 31, 12, 0, 0, 20, 20, 20, 12, 0, 0, 12, 20, 20, 20]
[1.23, 30, 40, 40, 40, 40, 40, 40, 40, 40, 40, 15, 20, 20, 0, 0, 18, 20, 18, 1, 0]
[0.72, 36, 40, 40, 40, 40, 40, 30, 6, 0, 0, 20, 20, 20, 10, 0, 0, 10, 20, 20, 20]
[1.27, 30, 40, 40, 40, 40, 40, 40, 40, 40, 40, 15, 20, 18, 0, 2, 20, 20, 13, 0, 0]
[0.71, 36, 40, 40, 40, 40, 40, 35, 0, 0, 0, 20, 20, 20, 14, 0, 0, 14, 20, 20, 20]
[0.97, 40, 40, 40, 40, 40, 40, 40, 40, 39, 24, 20, 20, 20, 26, 4, 4, 20, 20, 20, 20]
[0.95, 40, 40, 40, 40, 40, 40, 40, 40, 36, 15, 20, 20, 20, 26, 2, 2, 20, 20, 20, 20]
[0.89, 40, 40, 40, 40, 40, 40, 40, 40, 31, 0, 20, 20, 20, 26, 4, 4, 20, 20, 20, 20]
[0.97, 40, 40, 40, 40, 40, 40, 40, 40, 39, 24, 20, 20, 20, 26, 2, 2, 20, 20, 20, 20]
[0.87, 40, 40, 40, 40, 40, 40, 40, 39, 24, 0, 20, 20, 20, 26, 2, 2, 20, 20, 20, 20]
[1.0, 40, 40, 40, 40, 40, 40, 40, 40, 40, 35, 13, 19, 20, 26, 2, 2, 20, 20, 19, 13]
[0.85, 40, 40, 40, 40, 40, 40, 40, 38, 17, 0, 20, 20, 20, 26, 4, 4, 20, 20, 20, 20]
[1.03, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 13, 20, 20, 24, 0, 4, 20, 20, 17, 10]
[0.83, 40, 40, 40, 40, 40, 40, 40, 35, 8, 0, 20, 20, 20, 26, 2, 2, 20, 20, 20, 20]
[1.05, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 13, 20, 20, 22, 0, 8, 20, 20, 14, 7]
[0.81, 40, 40, 40, 40, 40, 40, 40, 37, 0, 0, 20, 20, 20, 26, 0, 6, 20, 20, 20, 20]
[1.08, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 17, 20, 20, 18, 0, 10, 20, 20, 18, 4]
[0.79, 40, 40, 40, 40, 40, 40, 40, 33, 0, 0, 20, 20, 20, 24, 4, 4, 20, 20, 20, 20]
[1.08, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 12, 20, 20, 18, 0, 10, 20, 20, 12, 4]
[0.79, 40, 40, 40, 40, 40, 40, 40, 31, 0, 0, 20, 20, 20, 24, 4, 4, 20, 20, 20, 20]
[1.11, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 12, 20, 22, 16, 0, 12, 20, 20, 12, 0]
[0.77, 40, 40, 40, 40, 40, 40, 40, 23, 0, 0, 20, 20, 20, 24, 6, 2, 20, 20, 20, 20]
[1.11, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 12, 20, 22, 16, 0, 12, 20, 20, 12, 0]
[0.76, 40, 40, 40, 40, 40, 40, 38, 17, 0, 0, 20, 20, 20, 30, 4, 4, 20, 20, 20, 20]
[1.14, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 12, 20, 22, 14, 0, 16, 20, 18, 10, 0]
[0.76, 40, 40, 40, 40, 40, 40, 38, 17, 0, 0, 20, 20, 20, 26, 0, 4, 20, 20, 20, 20]
[1.16, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 13, 20, 24, 10, 0, 18, 20, 17, 8, 0]
[0.74, 40, 40, 40, 40, 40, 40, 37, 11, 0, 0, 20, 20, 20, 24, 2, 2, 20, 20, 20, 20]
[1.19, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 13, 20, 26, 8, 0, 20, 20, 15, 6, 0]
[0.72, 40, 40, 40, 40, 40, 40, 36, 8, 0, 0, 20, 20, 20, 28, 0, 6, 20, 20, 20, 20]
[1.22, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 13, 20, 24, 6, 2, 20, 20, 13, 4, 0]
[0.71, 40, 40, 40, 40, 40, 40, 36, 0, 0, 0, 20, 20, 20, 24, 4, 4, 20, 20, 20, 20]
[1.24, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 17, 20, 24, 4, 4, 20, 20, 18, 0, 0]
[0.69, 40, 40, 40, 40, 40, 40, 32, 0, 0, 0, 20, 20, 20, 24, 2, 6, 20, 20, 20, 20]
[1.27, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 18, 20, 24, 4, 8, 20, 20, 14, 0, 0]
[0.68, 40, 40, 40, 40, 40, 40, 30, 0, 0, 0, 20, 20, 20, 28, 0, 4, 20, 20, 20, 20]
[1.0, 34, 40, 40, 40, 40, 40, 40, 40, 39, 30, 11, 20, 26, 26, 6, 0, 20, 26, 20, 14]
[1.57, 30, 40, 40, 40, 40, 40, 40, 40, 40, 40, 13, 20, 18, 4, 20, 24, 4, 0, 0, 0]
[1.52, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 22, 0, 20, 24, 10, 0, 0, 0]
[1.57, 36, 40, 40, 40, 40, 40, 40, 40, 40, 40, 13, 20, 18, 4, 20, 24, 4, 0, 0, 0]
[1.52, 30, 40, 40, 40, 40, 40, 40, 40, 40, 32, 20, 26, 14, 4, 20, 20, 10, 0, 0, 0]
[1.61, 36, 40, 40, 40, 40, 40, 40, 40, 40, 40, 13, 20, 20, 4, 22, 22, 2, 0, 0, 0]
[1.47, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 22, 0, 18, 24, 16, 0, 0, 0]
[1.64, 36, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 16, 8, 24, 18, 0, 0, 0, 0]
[1.42, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 22, 0, 14, 24, 20, 0, 0, 0]
[1.68, 36, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 14, 8, 24, 16, 0, 0, 0, 0]
[1.38, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 24, 2, 14, 20, 20, 4, 0, 0]
[1.71, 36, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 20, 14, 10, 24, 16, 0, 0, 0, 0]
[1.33, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 26, 4, 10, 24, 20, 10, 0, 0]
[1.75, 36, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 20, 12, 10, 24, 14, 0, 0, 0, 0]
[1.33, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 20, 12, 10, 22, 22, 10, 0, 0]
[1.79, 36, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 20, 12, 12, 24, 12, 0, 0, 0, 0]
[1.33, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 26, 4, 10, 22, 22, 10, 0, 0]
[1.79, 36, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 12, 12, 24, 10, 0, 0, 0, 0]
[1.29, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 22, 12, 10, 22, 22, 14, 0, 0]
[1.82, 36, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 10, 14, 24, 6, 0, 0, 0, 0]
[1.26, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 22, 12, 6, 20, 24, 18, 0, 0]
[1.86, 36, 40, 40, 40, 40, 40, 40, 40, 40, 40, 14, 20, 10, 16, 24, 4, 0, 0, 0, 0]
[1.22, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 22, 10, 0, 20, 24, 20, 2, 0]
[1.89, 32, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 20, 8, 16, 24, 4, 0, 0, 0, 0]
[1.19, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 20, 26, 16, 0, 20, 24, 20, 8, 0]
[1.93, 32, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 20, 8, 18, 24, 2, 0, 0, 0, 0]
[1.19, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 20, 12, 0, 20, 24, 20, 8, 0]
[1.96, 32, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 20, 4, 22, 22, 0, 0, 0, 0, 0]
[1.19, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 24, 20, 16, 0, 20, 24, 20, 8, 0]
[2.0, 32, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 20, 4, 22, 22, 0, 0, 0, 0, 0]
[1.16, 30, 40, 40, 40, 40, 40, 40, 40, 40, 36, 18, 20, 26, 16, 0, 16, 28, 20, 12, 0]
[0.19, 15, 26, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.62, 19, 10, 10, 10, 18, 36, 4, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.59, 19, 10, 10, 10, 29, 26, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.62, 19, 10, 10, 10, 24, 32, 2, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.57, 20, 17, 10, 11, 34, 16, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.67, 19, 10, 10, 10, 18, 36, 14, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.59, 19, 10, 10, 10, 39, 34, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.67, 19, 10, 10, 10, 13, 36, 14, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.57, 19, 10, 10, 11, 34, 16, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.67, 19, 10, 10, 10, 18, 36, 14, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.54, 20, 17, 10, 13, 36, 8, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.67, 19, 10, 10, 10, 13, 36, 14, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.52, 20, 16, 10, 14, 36, 4, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.71, 19, 10, 10, 10, 13, 26, 32, 2, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.52, 18, 10, 10, 14, 52, 4, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.67, 19, 10, 10, 10, 13, 36, 14, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.5, 18, 10, 10, 19, 32, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.71, 19, 10, 10, 10, 13, 26, 32, 2, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.48, 20, 15, 10, 23, 24, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.76, 19, 10, 10, 10, 13, 20, 36, 14, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.46, 20, 14, 10, 38, 20, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.71, 19, 10, 10, 10, 13, 26, 32, 2, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.46, 17, 10, 10, 38, 20, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.76, 19, 10, 10, 10, 13, 20, 36, 14, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.45, 17, 10, 10, 32, 10, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.76, 19, 10, 10, 10, 10, 18, 36, 14, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.43, 20, 13, 10, 34, 6, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.76, 19, 10, 10, 10, 13, 20, 36, 14, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.42, 20, 13, 12, 44, 2, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.76, 19, 10, 10, 10, 10, 18, 36, 14, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.41, 20, 12, 12, 44, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.03, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.04, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.08, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.09, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.08, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.13, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.08, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.09, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.08, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.13, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.07, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.09, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.07, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.13, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.07, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.09, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.07, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.13, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.07, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.09, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.07, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.13, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.06, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.09, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.06, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.13, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.06, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.09, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.06, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.13, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.06, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.14, 11, 8, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.27, 10, 17, 12, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 10, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 10, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.31, 10, 11, 20, 2, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 10, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.31, 10, 11, 20, 2, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 10, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.29, 10, 13, 18, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 10, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.29, 10, 13, 18, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.4, 10, 10, 13, 20, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.28, 10, 14, 14, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 10, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.28, 10, 14, 14, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.4, 10, 10, 13, 20, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.28, 10, 14, 14, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 10, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.26, 10, 14, 12, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.4, 10, 10, 20, 20, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.25, 10, 15, 10, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.4, 10, 10, 13, 20, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.25, 10, 15, 10, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.4, 10, 10, 20, 20, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.25, 10, 15, 10, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.4, 10, 10, 13, 20, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.24, 10, 16, 6, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.4, 10, 10, 20, 20, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.23, 10, 17, 4, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.4, 10, 10, 13, 20, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.23, 10, 17, 4, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.19, 13, 16, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 16, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.32, 11, 20, 20, 2, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 11, 20, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.3, 11, 20, 20, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 16, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.32, 11, 20, 20, 2, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.38, 10, 16, 20, 16, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.3, 11, 20, 20, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 16, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.29, 12, 20, 18, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.38, 10, 16, 20, 16, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.28, 12, 20, 16, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.33, 10, 16, 20, 6, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.27, 13, 20, 12, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.38, 10, 16, 20, 16, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.28, 12, 20, 16, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.43, 10, 16, 20, 20, 4, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.27, 13, 20, 12, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.38, 10, 16, 20, 16, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.26, 13, 20, 10, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.43, 10, 16, 20, 20, 4, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.25, 13, 20, 10, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.38, 10, 16, 20, 16, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.24, 13, 20, 8, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.43, 10, 16, 20, 20, 4, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.25, 13, 20, 10, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.43, 10, 11, 20, 20, 4, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.24, 13, 20, 8, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.43, 10, 16, 20, 20, 4, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.23, 13, 20, 6, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.03, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.04, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
[0.07, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
